SK_ID_CURR,TARGET,TARGET_1_PROBA,PAYMENT_RATE,EXT_SOURCE_1,EXT_SOURCE_3,EXT_SOURCE_2,DAYS_BIRTH,INSTAL_AMT_PAYMENT_SUM,AMT_ANNUITY,DAYS_EMPLOYED,CLOSED_AMT_CREDIT_SUM_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_APP_CREDIT_PERC_VAR,AMT_GOODS_PRICE,DAYS_EMPLOYED_PERC,PREV_APP_CREDIT_PERC_MEAN,ACTIVE_AMT_CREDIT_SUM_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_DPD_MEAN,REGION_POPULATION_RELATIVE,ANNUITY_INCOME_PERC,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,DAYS_REGISTRATION,APPROVED_CNT_PAYMENT_MEAN,APPROVED_DAYS_DECISION_MAX,PREV_CNT_PAYMENT_MEAN,INSTAL_PAYMENT_DIFF_MEAN,ACTIVE_DAYS_CREDIT_MAX,DAYS_ID_PUBLISH,PREV_DAYS_DECISION_MAX,ACTIVE_AMT_CREDIT_SUM_MEAN,CLOSED_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_MAX,AMT_CREDIT,PREV_APP_CREDIT_PERC_MIN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,DAYS_LAST_PHONE_CHANGE,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,INSTAL_DBD_SUM,OWN_CAR_AGE,INSTAL_DBD_MEAN,INSTAL_DBD_MAX,POS_MONTHS_BALANCE_SIZE,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,INCOME_CREDIT_PERC,BURO_DAYS_CREDIT_ENDDATE_MAX,CODE_GENDER
104450,0.0,0.0,0.027497380370241,,0.1604889306273446,0.2365910535258154,-18513,159466.5,42511.5,-4011.0,64728.0,-567.0,,1350000.0,0.2166585642521471,1.2499781584448812,3870000.0,10867.005,-4778.0,0.0,0.072508,0.1049666666666666,,-9088.0,18.0,-778.0,18.0,0.0,-258.0,-2001,-368.0,774000.0,-1326.0,-9.0,-991.0,-258.0,1546020.0,1.2499781584448812,-17.0,-622.125,-778.0,34016.67,473.0,242.0,,34.57142857142857,66.0,8.0,236.0,0.2619629758994062,473.0,1
104451,0.0,0.0,0.1029815221933538,,,0.3433183444250086,-19659,433317.015,25506.0,,,-59.0,0.0185639158010559,229500.0,,0.927486794173046,,1465.875,-24993.0,0.0,0.002042,0.2024285714285714,,-2946.0,17.5,-233.0,11.666666666666666,-3078.4402702702705,,-2949,-233.0,,,,,,247675.5,0.6538725602380097,,,-1714.0,,,952.0,,25.72972972972973,76.0,34.0,,0.5087301731499482,,1
104452,0.0,0.0,0.0672714716223003,0.3618540060036985,0.1997705696341145,0.6444870940267714,-12712,593654.805,19287.0,-1920.0,,-6.0,0.175695846401553,247500.0,0.1510383889238515,0.7459986469341193,292500.0,21.285,-27547.0,1.0833333333333333,0.072508,0.0714333333333333,0.2142857142857142,-4440.0,13.2,-6.0,13.2,773.1232500000001,-257.0,-232,-6.0,146250.0,,787.0,,-257.0,286704.0,0.0,-47.5,802.0,0.0,5400.0,817.0,343.0,,5.716666666666667,37.0,34.0,802.0,0.9417378201908588,817.0,1
104453,0.0,0.0,0.05,0.7808095924426999,0.7151031019926098,0.7073662821666256,-18426,527898.105,18000.0,-1978.0,39384.0,-32.0,0.4184666922200543,360000.0,0.1073483121675892,0.776516039425663,155016.0,0.0,-154623.0,0.5229357798165137,0.00733,0.1142857142857142,0.175,-3892.0,9.0,-180.0,7.2,116.67798165137614,-244.0,-1931,-162.0,77508.0,-746.0,58.0,-566.0,-244.0,360000.0,0.0,-179.0,86.66666666666667,-2476.0,,768.0,461.0,,4.229357798165138,30.0,17.0,413.0,0.4375,768.0,1
104454,0.0,0.0,0.108045664582767,,0.5190973382084597,,-13772,178209.9,7155.0,-5093.0,37726.344,-34.0,0.0039821678916164,58500.0,0.3698083067092652,0.9635666458145083,90000.0,2675.205,-5974.0,0.0,0.010966,0.0706666666666666,,-7930.0,11.333333333333334,-276.0,11.333333333333334,0.0,-139.0,-4317,-276.0,90000.0,-1406.0,27536.0,-1103.0,-139.0,66222.0,0.8906999374435254,-18.0,3195.6666666666665,-353.0,0.0,27536.0,166.0,,7.217391304347826,18.0,25.0,27536.0,1.5289480837184015,27536.0,1
104455,0.0,0.0,0.0576470883576144,0.1639607031163718,0.7688075728291359,0.4159766729431213,-15908,3085817.31,31000.5,-130.0,180000.0,-9.0,0.0217725466681561,459000.0,0.0081719889363842,1.0028055936540008,,28.665,-338492.0,0.1262626262626262,0.01885,0.34445,0.3854166666666667,-8564.0,8.4,-804.0,13.0,-2740.083863636364,,-4179,-326.0,,-1738.0,,-1373.0,-1738.0,537763.5,0.8596234849136078,,-1373.0,0.0,0.0,,947.0,,4.782828282828283,40.0,49.0,,0.1673598152347639,-1373.0,0
104456,0.0,0.0,0.0614417510853835,0.7874200166690719,0.6738300778602003,0.7456868795194358,-16841,174819.105,30568.5,-4007.0,105390.0,-262.0,0.0612378822606638,450000.0,0.2379312392375749,1.1428727665449971,8550000.0,7313.31,-10615.0,0.0,0.011703,0.3234761904761905,,-10625.0,24.0,-812.0,15.0,0.0,-416.0,-382,-262.0,8550000.0,-737.0,3236.0,-373.0,-416.0,497520.0,1.0,-19.0,1431.5,-812.0,,3236.0,906.0,64.0,47.68421052631579,98.0,20.0,3236.0,0.1899421128798842,3236.0,1
104457,0.0,0.0,0.05,0.5115164560290791,,0.2824859392796501,-10159,53013.375,12375.0,-1447.0,,-20.0,,247500.0,0.1424352790628999,1.0554374240583233,3118500.0,10602.675,-410.0,0.0,0.015221,0.1617647058823529,,-536.0,6.0,-166.0,6.0,0.0,-1010.0,-2466,-166.0,3118500.0,,9948.0,,-1010.0,247500.0,1.0554374240583233,-417.0,9948.0,-166.0,,9948.0,30.0,,6.0,9.0,5.0,9948.0,0.3090909090909091,9948.0,1
104458,0.0,0.1344817033886073,0.04405,,0.5531646987710016,0.6874358822599852,-23189,1126142.775,35680.5,-10984.0,1661962.5,-487.0,0.0,810000.0,0.4736728621329078,1.0,5111496.0,7.65,-10213.0,0.4,0.028663,0.07929,,-10980.0,24.0,-449.0,24.0,1963.17,-441.0,-4815,-449.0,1703832.0,-532.0,-28.0,503.0,-441.0,810000.0,1.0,-70.33333333333333,130.0,-1211.0,0.0,573.0,154.0,,10.266666666666667,20.0,15.0,360.3333333333333,0.5555555555555556,573.0,1
104459,0.0,0.0,0.0919848035581912,0.1092584146419705,0.0817255924524642,0.6915277100227781,-11759,181377.315,44671.5,-303.0,40905.0,-21.0,0.0019598793758051,450000.0,0.0257674972361595,0.9781150119108282,583573.5,8450.82,-1907.0,0.0,0.002042,0.16545,,-399.0,6.4,-7.0,3.555555555555556,0.0,-133.0,-3548,-7.0,291786.75,-190.0,416.0,-6.0,-133.0,485640.0,0.9099292960344296,-22.5,205.0,-325.0,1030.08,416.0,195.0,8.0,16.25,30.0,14.0,416.0,0.5559673832468495,416.0,0
104460,0.0,0.1712217807852118,0.0697675792209326,,0.5172965813614878,0.6312997922315267,-17544,90454.77,53154.0,-2036.0,161302.7507142857,-1776.0,,675000.0,0.1160510715914272,2.136779324055666,208710.0,3.015,-27395.0,2.333333333333333,0.035792,0.2953,,-4400.0,6.0,-1998.0,6.0,892.9200000000002,-452.0,-1075,-1998.0,104355.0,-273.0,-2357.0,-91.0,-273.0,761872.5,2.136779324055666,-1316.0,-829.6666666666666,-1998.0,410.788125,646.0,137.0,,11.416666666666666,26.0,14.0,-855.5,0.23626000413455,646.0,1
104461,0.0,0.0,0.0611312972601394,0.8771330079452248,0.6956219298394389,0.6733332167719179,-20688,1586311.65,11205.0,,293539.5,-13.0,0.0696123752262319,153000.0,,0.8422868978321686,112500.0,67.5,-246879.0,0.481283422459893,0.016612,0.0452727272727272,0.15625,-10254.0,25.0,-282.0,18.0,1031.5001069518717,-461.0,-3883,-282.0,112500.0,-1790.0,868.0,-329.0,-461.0,183294.0,0.0,-63.0,-555.6666666666666,0.0,,868.0,1242.0,,6.641711229946524,45.0,65.0,868.0,1.3502896985171364,868.0,1
104462,0.0,0.0,0.0613738198659888,0.194558552875309,0.6363761710860439,0.6428771368990074,-10767,407167.74,40311.0,-1216.0,,-37.0,0.1227845929762296,567000.0,0.1129376799479892,1.1236358211461754,1350000.0,289.665,-42205.0,0.175,0.0038179999999999,0.1279714285714285,,-4777.0,11.0,-211.0,11.0,251.64225,-851.0,-3413,-211.0,1350000.0,,763.0,,-851.0,656811.0,0.8793748624257098,-60.0,763.0,-1709.0,0.0,763.0,710.0,11.0,17.75,58.0,42.0,763.0,0.479590019046575,763.0,0
104463,0.0,0.0,0.0443012770024513,0.6976722863368726,0.6986675550534175,0.360325675897273,-21193,326080.755,22527.0,,174073.275,-10.0,0.0043052640943579,454500.0,,0.8821004353509762,580230.0,60.885,-22870.0,1.1111111111111112,0.025164,0.1430285714285714,0.0555555555555555,-13474.0,12.0,-380.0,36.0,631.348,-279.0,-4235,-9.0,145057.5,-1007.0,-2176.0,-334.0,-279.0,508495.5,0.8123476848090982,-611.5,-1098.2,-9.0,0.0,452.0,151.0,,3.355555555555556,30.0,38.0,-267.25,0.309737254311985,452.0,1
104464,0.0,0.0,0.035575,0.2499163940687271,,0.6748465215398061,-13457,469762.7400000001,32017.5,-706.0,,-180.0,,900000.0,0.0524634019469421,1.0,,348.57,-2404.0,0.4444444444444444,0.0145199999999999,0.1581111111111111,,-3295.0,36.0,-396.0,36.0,1743.5450000000003,,-4246,-396.0,,,,,,900000.0,1.0,,,-396.0,,,152.0,,16.88888888888889,43.0,9.0,,0.225,,0
104465,0.0,0.0,0.0304048404051987,,0.7180328113294772,0.6032102359101067,-19278,620958.915,45814.5,-1797.0,110034.0,-98.0,0.0025603559857215,1350000.0,0.0932150638032991,0.9747000198333996,909000.0,4223.61,-23233.0,0.0,0.020713,0.254525,,-10424.0,18.0,-655.0,18.0,0.0,-717.0,-2822,-655.0,454500.0,-1111.0,744.0,-631.0,-717.0,1506816.0,0.8988000793335977,-352.0,-209.0,-1187.0,,744.0,2425.0,,71.32352941176471,242.0,37.0,744.0,0.1194571865443425,744.0,1
104466,0.0,0.0903214498338089,0.0992167950342855,0.6656220597210143,0.475849908720221,0.7379771783152894,-12560,1987978.14,41215.5,-1616.0,60685.920000000006,-28.0,1.6535802613156918e-07,373500.0,0.1286624203821656,0.935478786195147,435946.5,43.2,-180603.0,0.8802816901408451,0.007114,0.2616857142857143,0.1368421052631579,-6658.0,21.0,-656.0,21.0,1560.2869014084506,-1059.0,-2499,-656.0,217973.25,-1064.0,-1057.0,-912.0,-1059.0,415408.5,0.9351912466099316,-406.0,-867.0,-2691.0,,240.0,563.0,,3.964788732394366,30.0,32.0,-408.5,0.379144865836881,240.0,1
104467,0.0,0.0,0.0790067307223333,,0.1342654235549427,0.2858978721410488,-15201,158642.955,58315.5,-531.0,372780.0,-55.0,0.003994840565041,630000.0,0.0349319123741859,0.982343508741878,1237950.0,4163.895,-10462.0,0.0,0.00496,0.1439888888888889,,-1576.0,9.333333333333334,-150.0,16.25,0.0,-178.0,-1299,-150.0,309487.5,-488.0,371.0,-123.0,-178.0,738108.0,0.9237744888356576,-73.0,7074.5,0.0,0.0,27320.0,491.0,8.0,32.733333333333334,69.0,17.0,9473.666666666666,0.548700190216066,27320.0,1
104468,0.0,0.0,0.0399405940594059,0.7677646622513291,0.3706496323299817,0.3875568688499024,-16507,291524.535,18153.0,-2414.0,54991.71,-43.0,0.0043361165039726,454500.0,0.1462409886714727,0.953315523288344,45000.0,13.5,-47528.0,5.1,0.015221,0.2372941176470588,,-4069.0,13.0,-182.0,13.0,-2027.9865,-354.0,-37,-182.0,45000.0,-259.0,742.0,1567.0,-259.0,454500.0,0.8603137277393823,-19.0,365.25,-1730.0,0.0,742.0,369.0,,12.3,49.0,23.0,742.0,0.1683168316831683,1567.0,1
104469,0.0,0.0,0.0305564729194187,,0.4400578303966329,0.2033987934658966,-23362,462807.585,16654.5,,450000.0,-176.0,0.0173007772206855,450000.0,,0.9886168356263586,454500.0,9224.685,-13030.0,0.0,0.010966,0.2643571428571428,,-6898.0,8.5,-398.0,21.666666666666668,-4316.532631578947,-396.0,-4670,-168.0,227250.0,-1032.0,-1303.0,64.0,-396.0,545040.0,0.8256274768824307,-849.5,-102.66666666666669,-1122.0,,931.0,453.0,4.0,23.84210526315789,67.0,22.0,-186.0,0.1155878467635403,931.0,0
104470,0.0,0.0,0.0705666666666666,0.1644277408739759,0.6195277080511546,0.3142048187675215,-12516,2295183.7350000003,9526.5,-437.0,15066.0,-22.0,0.0061285627315369,135000.0,0.0349153084052412,0.9364554803669616,135000.0,54.675,-54008.0,0.1186440677966101,0.018029,0.08468,,-6443.0,24.0,-1193.0,24.0,686.0311016949153,-914.0,-4523,-1193.0,135000.0,-780.0,31065.0,-688.0,-780.0,135000.0,0.8685410941533288,-12.0,15188.5,-1791.0,,31065.0,1349.0,8.0,22.864406779661017,43.0,58.0,31065.0,0.8333333333333334,31065.0,0
104471,0.0,0.0,0.11868,,0.4294236843421945,0.2697683012845579,-8196,107097.705,13351.5,-1549.0,,-12.0,0.0,112500.0,0.1889946315275744,1.0,106641.0,8205.48,-4041.0,0.0,0.015221,0.0847714285714285,,-4140.0,6.666666666666667,-42.0,6.666666666666667,0.0,-438.0,-638,-42.0,106641.0,,30926.0,,-438.0,112500.0,1.0,-32.0,30926.0,-556.0,,30926.0,175.0,65.0,15.909090909090908,25.0,12.0,30926.0,1.4,30926.0,0
104472,0.0,0.4505377927310691,0.0991881188118811,,0.7001838506835805,0.2384841714777382,-12522,1539796.005,45081.0,-3199.0,,-4.0,0.1054996299318049,454500.0,0.2554703721450247,0.8402541954234329,0.0,67.5,-241735.0,0.1481481481481481,0.026392,0.20036,0.1204819277108433,-396.0,15.11111111111111,-166.0,15.11111111111111,211.21527777777777,-196.0,-4072,-166.0,0.0,,300.0,,-196.0,454500.0,0.0,-23.0,300.0,0.0,,300.0,1076.0,,6.641975308641976,39.0,74.0,300.0,0.495049504950495,300.0,0
104473,0.0,0.3532286189260133,0.1131,0.4880054841247458,0.237916079507114,0.5716197625863495,-11684,82015.38,25447.5,-233.0,161195.085,-1806.0,,225000.0,0.0199418007531667,1.0264018869360116,90585.0,8197.695,-19438.0,0.0,0.030755,0.1256666666666666,,-3559.0,10.0,-2099.0,10.0,0.0,-1136.0,-4197,-555.0,90585.0,-254.0,-830.0,691.0,-254.0,225000.0,1.0264018869360116,-86.0,-809.875,-2099.0,4862.88,-830.0,108.0,11.0,10.8,19.0,11.0,-830.0,0.9,691.0,0
104474,0.0,0.0,0.0382142857142857,,0.2032521136204725,0.5038778347564924,-20468,2835714.195,9630.0,,50157.7875,-5.0,0.126168555133635,252000.0,,0.7126485336974432,263250.0,5.4,-56150.0,0.9230769230769232,0.020246,0.0509523809523809,0.7666666666666667,-4720.0,28.0,-255.0,28.0,-4116.613076923076,-491.0,-3598,-3.0,131625.0,-1659.0,396.0,-1111.0,-491.0,252000.0,0.0,-68.0,-1050.0,-1281.0,2002.5,396.0,656.0,,5.606837606837607,62.0,52.0,396.0,0.75,396.0,1
104475,1.0,1.0,0.0292397922636103,0.8784614356445505,0.7352209993926424,0.5138077501945691,-18427,265130.59500000003,29389.5,-2712.0,138000.0,-363.0,0.0045605908041434,720000.0,0.1471753405329136,0.9522475612971264,454500.0,1.62,-22707.0,1.0344827586206895,0.072508,0.163275,,-10645.0,12.0,-715.0,12.0,1423.8000000000002,-1301.0,-1374,-715.0,227250.0,-1373.0,-580.0,-277.0,-1301.0,1005120.0,0.9044951225942526,-1013.5,7024.0,-1175.0,11635.5,31166.0,181.0,,6.241379310344827,32.0,26.0,15293.0,0.1790830945558739,31166.0,0
104476,0.0,0.0,0.0673545783591005,,0.7662336700704004,0.6823105870345411,-21996,2789550.495,34249.5,-1953.0,594900.0,-7.0,0.1184147038683915,454500.0,0.0887888707037643,0.9044492636455764,67500.0,16.065,-95110.0,0.0,0.022625,0.12685,0.0357142857142857,-1209.0,10.0,-236.0,11.555555555555555,0.0,-84.0,-4850,-7.0,67500.0,-1776.0,176.0,-1748.0,-84.0,508495.5,0.0,-26.0,-786.0,-2506.0,,176.0,671.0,15.0,5.834782608695652,30.0,67.0,176.0,0.5309781502491172,176.0,0
104477,0.0,0.0,0.0425047619047619,,0.5172965813614878,0.5506316087740581,-16792,616369.5,40167.0,-784.0,106194.0825,-29.0,,945000.0,0.0466888994759409,1.0,1003500.0,22828.5,-11297.0,0.0,0.015221,0.1487666666666666,,-7643.0,36.0,-825.0,36.0,0.0,-306.0,-337,-825.0,501750.0,-1261.0,585.0,-822.0,-306.0,945000.0,1.0,-21.5,62.75,-825.0,468.99,1520.0,362.0,22.0,13.407407407407408,18.0,27.0,1052.5,0.2857142857142857,1520.0,0
104478,0.0,0.0,0.06562,,,0.0939280846851328,-8476,46138.5,14764.5,-350.0,,-37.0,,225000.0,0.0412930627654554,1.0,,11.925,-1294.0,0.5,0.0060079999999999,0.13124,,-6983.0,12.0,-281.0,12.0,1011.375,,-1144,-228.0,,,,,,225000.0,1.0,,,-8.0,,,79.0,,7.9,30.0,9.0,,0.5,,0
104479,0.0,0.1324469878681083,0.0751466666666666,,0.7922644738669378,0.7320786905913668,-20159,221689.62,25362.0,,174937.5,-2150.0,,337500.0,,1.0348672207581593,,21922.965,-22882.0,0.1,0.028663,0.2818,,-2535.0,10.0,-2451.0,10.0,0.0,,-3530,-200.0,,-2052.0,,30896.0,-2052.0,337500.0,1.0348672207581593,,6365.75,-200.0,5309.505,,33.0,,3.3,16.0,10.0,,0.2666666666666666,30896.0,1
104480,0.0,0.0758540411479984,0.0512309189753816,0.5195612990942425,,0.7473668550122247,-15614,590702.13,38844.0,-2702.0,,-26.0,0.0525838777960538,603000.0,0.1730498270782631,1.1123887021415797,2369264.4,23931.225,-3874.0,0.0,0.04622,0.08632,,-896.0,6.0,-152.0,12.0,0.0,-605.0,-2713,-152.0,2369264.4,,1210.0,,-605.0,758214.0,0.8938123806557333,-8.0,1210.0,-546.0,1975.005,1210.0,163.0,7.0,9.588235294117649,18.0,20.0,1210.0,0.5934999881300003,1210.0,0
104481,0.0,0.0,0.0735557363710333,0.1120110819735924,0.3233112448967859,0.4290480434880569,-9007,553679.28,12204.0,-391.0,38929.5,-17.0,0.0158782736515473,126000.0,0.0434106805817697,0.8956392966403485,471870.0,1879.785,-31385.0,0.0930232558139534,0.016612,0.0602666666666666,,-8996.0,15.333333333333334,-434.0,18.8,400.4717441860465,-76.0,-1690,-434.0,235935.0,-606.0,472.0,-149.0,-76.0,165915.0,0.6660488821962238,-43.0,24.5,-624.0,1278.0,796.0,514.0,17.0,11.953488372093023,40.0,44.0,634.0,1.2205044751830756,796.0,0
104482,0.0,0.3156653565946771,0.1074758287292817,,0.2678689358444539,0.4004681258625184,-18253,149105.34,5602.5,-1520.0,29925.0,-319.0,0.0091254969868235,45000.0,0.0832739823590642,1.0477637335926109,375466.5,30.06,-27731.0,0.1578947368421052,0.016612,0.0444642857142857,,-4468.0,4.0,-431.0,4.0,176.20342105263157,-764.0,-1806,-431.0,187733.25,-829.0,332.0,-648.0,-764.0,52128.0,1.0,-218.0,-557.3333333333334,-2574.0,1761.15,332.0,141.0,7.0,7.421052631578948,31.0,22.0,332.0,2.4171270718232045,332.0,0
104483,0.0,0.0,0.0791737794469102,,0.3825018041447388,0.4513478659919669,-16183,202565.79,62613.0,-783.0,119112.75,-118.0,0.001925004181602,675000.0,0.0483841067787184,0.9622346570347048,773100.0,7001.28,-9206.0,0.0,0.014464,0.34785,,-6120.0,23.0,-560.0,22.666666666666668,0.0,-343.0,-451,-233.0,386550.0,-565.0,538.0,-316.0,-343.0,790830.0,0.90450962656674,-21.0,-38.66666666666666,-692.0,0.0,538.0,1395.0,,60.65217391304348,112.0,25.0,538.0,0.227608967793331,538.0,1
104484,1.0,1.0,0.1080111984494454,0.2463543071009501,,0.5284972279691378,-12875,269075.88,45139.5,-306.0,43337.25,-32.0,0.0131976226827748,378000.0,0.0237669902912621,1.0298937823146117,,113.4,-14928.0,0.3125,0.072508,0.2866,,-6999.0,9.0,-278.0,9.0,2999.25,,-3657,-278.0,,-1323.0,,-1140.0,-1323.0,417915.0,0.9486607142857144,,-1261.0,-278.0,,,91.0,,5.6875,31.0,15.0,,0.3768708947991817,-1140.0,1
104485,0.0,0.0,0.0576942206306575,0.4064746198386435,,0.5748135038553318,-12146,153232.92,26100.0,-254.0,,-648.0,,373500.0,0.0209122344804874,1.2068587878218968,254700.0,30621.6,-3556.0,0.0,0.010032,0.1933333333333333,,-6279.0,5.0,-787.0,5.0,0.0,-2630.0,-830,-787.0,254700.0,,-1534.0,,-2630.0,452385.0,1.2068587878218968,-1963.0,-1534.0,-787.0,,-1534.0,76.0,,15.2,22.0,6.0,-1534.0,0.2984183825723664,-1534.0,1
104486,0.0,0.0,0.039658418339096,,,0.2547973244358678,-21465,71449.2,43510.5,,270000.0,-18.0,,886500.0,,0.9045063683972328,,7144.92,-1544.0,0.0,0.035792,0.9669,,-3299.0,12.0,-311.0,12.0,0.0,,-4945,-311.0,,-1203.0,,645.0,-1203.0,1097131.5,0.9045063683972328,,645.0,-311.0,0.0,,94.0,,9.4,13.0,10.0,,0.0410160495802007,645.0,1
104487,0.0,0.0,0.0560457889034612,0.6036299066998946,0.3723336657058204,0.3356008037103711,-13417,2092675.005,35383.5,-2609.0,145574.61000000002,-7.0,0.0019923333473061,585000.0,0.1944547961541328,0.9303703495567066,1248511.5,170.235,-49849.0,0.0721649484536082,0.010006,0.1209692307692307,0.7142857142857143,-606.0,12.666666666666666,-35.0,23.11111111111111,0.0,-239.0,-2440,-35.0,624255.75,-561.0,1042.0,31086.0,-239.0,631332.0,0.8792929350230886,-15.0,11738.8,-1749.0,0.0,27434.0,760.0,2.0,7.835051546391752,40.0,45.0,14238.0,0.4633061527057079,31086.0,1
104488,1.0,1.0,0.098,0.7962199336015715,0.6446794549585961,0.1122539247118019,-21012,868376.34,22050.0,-1864.0,228804.55875,-177.0,0.0557860005021918,225000.0,0.0887112126403959,1.0485095423594624,807525.0,5588.1,-31336.0,0.0,0.031329,0.1324324324324324,,-1448.0,8.5,-511.0,8.625,0.0,-120.0,-3370,-70.0,269175.0,-392.0,123.0,-43.0,-120.0,225000.0,0.9249104818783612,-21.33333333333333,1973.0,-2029.0,0.0,31099.0,338.0,,8.666666666666666,34.0,45.0,10489.0,0.74,31099.0,1
104489,0.0,0.0,0.05,0.09968208879618,0.3774042489507649,0.5481034627899153,-11804,154746.27,13500.0,-398.0,124983.0,-35.0,1.92047375845734,270000.0,0.0337173839376482,1.8564820667524464,2002054.5,90.0,-18072.0,160.44444444444446,0.019101,0.0428571428571428,,-5724.0,10.0,-84.0,10.0,1324.23,-327.0,-1762,-84.0,2002054.5,-633.0,403.0,-296.0,-327.0,270000.0,0.8765652951699463,-28.0,-132.66666666666666,-84.0,11934.0,403.0,23.0,0.0,2.555555555555556,12.0,52.0,403.0,1.1666666666666667,403.0,1
104490,0.0,0.0,0.0293409742120343,,0.1634256947313434,0.7378714529181702,-15473,1231845.39,36864.0,-2231.0,35091.0,-12.0,0.0712418927709665,900000.0,0.1441866477089123,0.79430967399422,1089940.5,3.33,-112234.0,1.1862745098039216,0.009334,0.2730666666666667,0.5,-5743.0,18.0,-190.0,25.09090909090909,2104.8326732673268,-389.0,-4020,-190.0,363313.5,-379.0,321.0,-257.0,-379.0,1256400.0,0.0,-11.666666666666666,257.0,-905.0,3732.75,707.0,676.0,,6.627450980392157,27.0,85.0,514.0,0.1074498567335243,707.0,0
104491,0.0,0.0,0.0383164893408497,,0.6832688314232291,0.4165399086840626,-17974,,21991.5,-460.0,,,,513000.0,0.025592522532547,,67455.0,,,,0.006296,0.181,,-4030.0,,,,,-125.0,-1458,,67455.0,,62.0,,-125.0,573943.5,,-31.0,62.0,-385.0,0.0,62.0,,24.0,,,,62.0,0.211693311275413,62.0,0
104492,0.0,0.0,0.0399118576270586,,0.8347841592331774,0.6275048789276079,-23141,667535.175,20295.0,,129375.0,-69.0,0.0006503262674722,454500.0,,0.933937419053643,,497.7,-52698.0,0.9777777777777776,0.030755,0.1409375,,-3221.0,12.0,-420.0,12.0,1539.992,,-4416,-169.0,,-689.0,,-324.0,-689.0,508495.5,0.9044908285895004,,-754.0,-590.0,,,634.0,,14.088888888888889,69.0,43.0,,0.2831883467995292,-324.0,1
104493,0.0,0.0,0.051271883884483,,0.7801436381572275,0.5121032255769912,-14732,1258625.6549999998,30838.5,-2580.0,79016.895,-242.0,0.047897052687304,450000.0,0.175128970947597,0.9894776550661358,,12767.04,-19857.0,0.0,0.005084,0.1022835820895522,,-215.0,35.0,-276.0,35.0,0.0,,-4309,-276.0,,-262.0,,834.0,-262.0,601470.0,0.8347245409015025,,-913.6666666666666,-276.0,0.0,,405.0,,36.81818181818182,50.0,12.0,,0.5012718838844831,834.0,1
104494,0.0,0.0,0.05,0.0720590159401493,0.2418614865234661,0.0505932197037107,-8485,839438.55,6750.0,-1121.0,30816.0,-19.0,0.0207123981880507,135000.0,0.1321154979375368,0.9337705231223482,0.0,1591.875,-16402.0,0.7857142857142857,0.020246,0.0517241379310344,,-1227.0,17.333333333333332,-545.0,15.5,3164.7664285714286,-36.0,-1161,-545.0,0.0,-76.0,1343.0,47.0,-36.0,135000.0,0.7580179347043351,-1.0,695.0,-382.0,,1343.0,591.0,,14.071428571428571,73.0,34.0,1343.0,0.9666666666666668,1343.0,0
104495,0.0,0.0,0.0695980392156862,0.7737803838362558,0.6296742509538716,0.7101018279431496,-21717,83883.465,31945.5,-1385.0,51778.89,-896.0,,459000.0,0.0637749228714831,1.25,202500.0,14240.295,-3777.0,0.0,0.072508,0.2366333333333333,,-9064.0,6.0,-1010.0,6.0,0.0,-366.0,-5134,-1010.0,202500.0,-1832.0,1051.0,-1111.0,-366.0,459000.0,1.25,-35.0,-618.6666666666666,-2009.0,,1051.0,41.0,7.0,10.25,12.0,5.0,1051.0,0.2941176470588235,1051.0,0
104496,0.0,0.0,0.0703888888888888,,0.656158373001177,0.4598901721333908,-18214,196817.31,11403.0,-4948.0,55422.0,-26.0,0.1960518653242809,162000.0,0.2716591632809926,0.7788384902477639,,3099.105,-46212.0,0.0303030303030303,0.028663,0.10136,,-9717.0,10.0,-54.0,10.0,0.0,,-1771,-54.0,,-53.0,,12859.0,-53.0,162000.0,0.0,,4202.0,0.0,,,384.0,,11.636363636363637,71.0,37.0,,0.6944444444444444,12859.0,1
104497,0.0,0.0,0.0423688277283096,,0.722392890081304,0.5585287961696819,-19644,381553.515,51817.5,-1822.0,183285.0,-58.0,0.0096840432195398,1125000.0,0.0927509672164528,1.0633835080894942,,11161.71,-20061.0,0.3636363636363636,0.028663,0.57575,,-4796.0,7.333333333333333,-349.0,7.333333333333333,0.0,,-3177,-349.0,,-647.0,,-282.0,-647.0,1223010.0,0.9498404467491024,,-282.0,-585.0,0.0,,193.0,,8.772727272727273,21.0,25.0,,0.0735889322245934,-282.0,1
